urdu,transliteration,count
عشقومزدوریِ عشرت گہِ خسرو,((ishq-o-mazduurii-e ((ishrat-gah-e ;xusrau,1
چلیں,chale;n,1
کھینچتا,khai;nchtaa,1
نقشِ وفا,naqsh-e vafaa,1
کوتاہیِ قسمت,kotaahii-e qismat,1
مژگانِ چشمِ تر,mizhgaan-e chashm-e tar,1
چاہیں,chaahe;n,1
پنبہِ مینا,punbah-e miinaa,1
غم خوارگی,;gam-;xvaaragii,1
خار خارِ المِ حسرتِ دیدار,;xaar-;xaar-e alam-e ;hasrat-e diidaar,1
حرف,;harf,1
ضامنِ نشاط,.zaamin-e nashaa:t,1
عرضِ متاعِ عقلودلوجاں,((ar.z-e mataa((-e ((aql-o-dil-o-jaa;n,1
نقشِ نازِ بتِ طنّاز,naqsh-e naaz-e but-e :tannaaz,1
غزل خواں,;gazal-;xvaa;n,1
چشمِ ما,chashm-e maa,1
دینودل,diin-o-dil,1
گردوں,garduu;n,1
بجھتی,bujhtii,1
دیر,dair,1
دکھلاوے,dikhlaave,1
بتِ عربدہ جو,but-e ((arbadah-juu,1
نفسِ بے اثر,nafas-e be-a;sar,1
طلبگارِ مرد,:talabgaar-e mard,1
ستم زدہ,sitam-zadah,1
حریفِ دمِ افعی,;hariif-e dam-e af((ii,1
دودِ شمعِ کشتہ,duud-e sham((-e kushtah,1
نبردِ عشق,nabard-e ((ishq,1
ہم دمی,ham-damii,1
حبابِ موجہِ رفتار,;habaab-e maujah-e raftaar,1
مہشر,mahshar,1
پشت خار,pusht-;xaar,1
چراغِ رہگزارِ باد,chiraa;g-e rahguzaar-e baad,1
یعقوب,ya((quub,1
بے شانہِ صبا,be-shaanah-e .sabaa,1
جویاے زخمِ کاری,juuyaa-e za;xm-e kaarii,1
نیرنگِ نظر,nairang-e na:zar,1
اہلِ بزم,ahl-e bazm,1
طاقتِ سخن,:taaqat-e su;xan,1
نا حق,naa-;haq,1
چھری,chhurii,1
سونپ,sau;np,1
فلکِ نا انصاف,falak-e naa-in.saaf,1
خو,;xo,1
عذرِ بارش,((u;zr-e baarish,1
سر تا سر,sar-taa-sar,1
غارت گرِ ناموس,;gaarat-gar-e naamuus,1
چشمہاے کشادہ,chashmhaa-e kushaadah,1
تپشِ شعلہِ سوزاں,tapish-e shu((lah-e sozaa;n,1
حلقہِ گرداب,;halqah-e girdaab,1
غبارِ وحشتِ مجنوں,;gubaar-e va;hshat-e majnuu;n,1
بغل,ba;gal,1
حاجت مند,;haajat-mand,1
ہم پیشہوہم مشربوہم راز,ham-peshah-o-ham-mashrab-o-ham-raaz,1
خود آرائی,;xvud-aaraa))ii,1
چھلے,chhalle,1
مجالِ خواب,majaal-e ;xvaab,1
ذوقِ خواری,;zauq-e ;xvaarii,1
بجاے حسرتِ ناز,bajaa-e ;hasrat-e naaz,1
مانعِ وحشت خرامیہاے لیلیٰ,maana((-e va;hshat-;xiraamiihaa-e lail;aa,1
بیمارِ دوست,biimaar-e dost,1
خانہ ویراں سازیِ حیرت,;xaanah-viiraa;n-saazii-e ;hairat,1
آغوشِ بلا,aa;gosh-e balaa,1
ولی,valii,1
ہواے جلوہِ ناز,havaa-e jalvah-e naaz,1
حریفِ رازِ محبّت,;hariif-e raaz-e mu;habbat,1
جہانِ خراب,jahaan-e ;xaraab,1
کنارِ بحر,kinaar-e ba;hr,1
جلوہ گر,jalvah-gar,1
مگس,magas,1
حاصلِ الفت,;haa.sil-e ulfat,1
پردہِ عماری,pardah-e ((amaarii,1
شرحِ اسبابِ گرفتاریِ خاطر,shar;h-e asbaab-e giriftaarii-e ;xaa:tir,1
کجا,kujaa,1
لعلوزمرّدوزروگوہر,la((l-o-zumurrud-o-zar-o-gauhar,1
ایماں,iimaa;n,1
پیامِ وعدہِ دیدارِ دوست,payaam-e va((dah-e diidaar-e dost,1
کاوش,kaavish,1
چارہ سازیِ وحشت,chaarah-saazii-e va;hshat,1
چرانا,churaanaa,1
سحر,sa;har,1
درِ آئینہ,dar-e aa))iinah,1
نخچیر,na;xchiir,1
روزِ سیاہ,roz-e siyaah,1
بے باک,be-baak,1
نقساں,nuqsaa;n,1
پوجتا,puujtaa,1
حیرت کدہِ شوخیِ ناز,;hairat-kadah-e sho;xii-e naaz,1
رنجِ نومیدیِ جاوید,ranj-e naumiidii-e jaaved,1
زبانِ اہلِ زباں,zabaan-e ahl-e zabaa;n,1
لکیریں,lakiire;n,1
ٹوٹے,;tuu;te,1
بے گرہ,be-girah,1
صلا,.salaa,1
پشتِ دستِ عجز,pusht-e dast-e ((ajz,1
شرمِ نا رسائی,sharm-e naa-rasaa))ii,1
جوے شیر,juu-e shiir,1
پارہہاے دل,paarah'haa-e dil,1
شوریدگی,shoriidagii,1
کتنا,kitnaa,1
سر چشمہِ دیگر,sar-chashmah-e diigar,1
بارِ منّتِ مزدور,baar-e minnat-e mazduur,1
ابھرا,ubhraa,1
بھرنے,bharne,1
اشک,ashk,1
دیدار,diidaar,1
مژگانی,mizhgaanii,1
ظہوری,:zuhuurii,1
صدفِ گوہرِ شکست,.sadaf-e gauhar-e shikast,1
بے جا,be-jaa,1
سوے دل,suu-e dil,1
لالہ کاری,laalah-kaarii,1
بوریا,boriyaa,1
سفر,safar,1
کھائیو,khaa))iyo,1
بسترِ تمہیدِ فراغت,bistar-e tamhiid-e faraa;gat,1
بیان,bayaan,1
مہر,mihr,1
لاشِ بے کفن,laash-e be-kafan,1
طاقتِ خلشِ خار,:taaqat-e ;xalish-e ;xaar,1
نکو نامیِ فرہاد,niko-naamii-e farhaad,1
جلوہِ برقِ فنا,jalvah-e barq-e fanaa,1
دلِ حق شناس,dil-e ;haq-shinaas,1
سمجھوں,samjhuu;n,1
اقلیمِ الفت,iqliim-e ulfat,1
عیب,((aib,1
موجہِ سبزہِ نو خیز,maujah-e sabzah-e nau-;xez,1
ہدفِ ناوکِ بے داد,hadaf-e naavuk-e be-daad,1
لالہوگل,laalah-o-gul,1
پری وش,parii-vash,1
خوں غلتیدنِ بسمل,;xuu;n-;galtiidan-e bismil,1
ذوقِ نظّارہِ جمال,;zauq-e na:z:zaarah-e jamaal,1
سوزِ نہاں,soz-e nihaa;n,1
مزے,maze,1
گواہ,gavaah,1
اندوہِ عشق,andoh-e ((ishq,1
کاسہ,kaasah,1
بستر,bistar,1
طرفہ,:turfah,1
جاں گدازیِ قہروعتاب,jaa;n-gudaazii-e qahr-o-((ataab,1
خلوتوجلوت,;xalvat-o-jalvat,1
نا ساز گاری,naa-saaz-gaarii,1
عناصر,((anaa.sir,1
بت,but,1
وفاے دلبراں,vafaa-e dilbaraa;n,1
سیلِ گریہ,sail-e giryah,1
لوحِ جہاں,lau;h-e jahaa;n,1
فتنے,fitne,1
تجھ سی,tujh-sii,1
الٹے,ul;te,1
فرصتِ ہستی,fur.sat-e hastii,1
کپڑے,kap;re,1
صلاے عام,.salaa-e ((aam,1
کار گاہِ ہستی,kaar-gaah-e hastii,1
برشکالِ گریہِ عاشق,barshkaal-e giryah-e ((aashiq,1
کھل,khil,1
مکتوب,maktuub,1
چشمِ بد,chashm-e bad,1
گرمِ تماشا,garm-e tamaashaa,1
دلِ حسرت پرست,dil-e ;hasrat-parast,1
خجلتِ تقصیر,;xajlat-e taq.siir,1
چارہ ساز,chaarah-saaz,1
نصیبوں,na.siibo;n,1
لطافت,la:taafat,1
باندھیے,baa;ndhiye,1
رندانِ درِ مے کدہ,rindaan-e dar-e mai-kadah,1
کرونگا,karuu;ngaa,1
پہ,pih,1
صبحِ وطن,.sub;h-e va:tan,1
نغمہِ شادی,na;gmah-e shaadii,1
شورِ محشر,shor-e ma;hshar,1
موجِ سرابِ دشتِ وفا,mauj-e saraab-e dasht-e vafaa,1
جنبشِ لب,junbish-e lab,1
بہشت شمائل,bihisht-shamaa))il,1
گلِ لالہ,gul-e laalah,1
نا یاب,naa-yaab,1
حکم,;hukm,1
خوں نابہ,;xuu;n-naabah,1
بخش,ba;xsh,1
طرفِ نقاب,:tarf-e naqaab,1
باز گشت,baaz-gasht,1
لاکھ,laakh,1
عنواں,((unvaa;n,1
ملامت,malaamat,1
وا ماندگی,vaa-maa;ndagii,1
بزمِ غیر,bazm-e ;gair,1
خطِّ عارض,;xa:t:t-e ((aari.z,1
ریشہِ صد,reshah-e .sad,1
تعلق,ta((alluq,1
فریبِ سادہ دلی,fareb-e saadah-dilii,1
لئیم,la))iim,1
بزمِ ناز,bazm-e naaz,1
ذرّہِ عاشق,;zarrah-e ((aashiq,1
پگھلا,pighlaa,1
مدرسہ,madrasah,1
جلتے,jalte,1
کشادِ خاطرِ وا بستہ,kushaad-e ;xaa:tir-e vaa-bastah,1
غرور,;guruur,1
منصبِ شیفتگی,man.sab-e sheftagii,1
دودِ شعلہِ آواز,duud-e shu((lah-e aavaaz,1
دشنہوخنجر,dashnah-o-;xanjar,1
مژگانِ خوں فشاں,mizhgaan-e ;xuu;n-fishaa;n,1
نگاہِ ناز,nigaah-e naaz,1
نکلنے,nikalne,1
اسیری,asiirii,1
یگانہ,yagaanah,1
برق خرام,barq-;xiraam,1
تبسّمہاے پنہاں,tabassumhaa-e pinhaa;n,1
پیغام,pai;gaam,1
نور,nuur,1
عبادت,((ibaadat,1
حقِ ودیعتِ ناز,;haq-e vadii((at-e naaz,1
معیّن,mu((ayyan,1
فقیروں,faqiiro;n,1
جناب,janaab,1
سپاسِ لخّتِ آزارِ دوست,sipaas-e la;z;zat-e aazaar-e dost,1
اندازِ گل افشانیِ گفتار,andaaz-e gul-afshaanii-e guftaar,1
